ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0023056	positive regulation of signaling	149/697	322/1959	9.9938964111784e-06	0.00051635131457755	0.00044227374907364	Ckap5/Akap5/Flot1/Sema4d/Map3k5/Efnb3/Notch2/Hap1/Sorl1/Adcy1/Cacng2/Lamc1/Gfap/Ctsl/Sod1/Gnai2/Itgb1/Fn1/Gpx1/Camk2a/Itpr1/Ncam1/Calr/Glul/Insr/Ntrk2/Gapdh/Ppia/Ctsd/Lama1/Gna11/Gnaq/Gja1/Gria1/Cat/Rasgrf1/Mt3/Camk2b/Grin2a/Grin1/Cd81/Fyn/Cxcl12/Htt/Itgav/Nsf/Map2k4/Ppp3cb/Cd38/Actn4/Ripk2/Nrgn/Snap25/Lpar1/Rpl23/Rap1a/Rac1/Ptn/Gnas/Dynll1/Prkcg/Rps12/Prkcb/Ntsr2/Rasgrf2/Irs2/Nptn/Nrp1/Rgs14/Grin2b/Egfr/Notch1/Ctnnb1/Epha4/Igfbp5/Agap2/Slc30a10/Grm5/Prag1/Adora1/Lama2/Adam9/Prdx2/Lamb2/Dlg4/Ddx3x/Sema5a/Ccn3/Crtc1/Grm4/Nlgn2/Slc39a10/Camk2d/Ube2o/Mtch2/Cyfip1/Robo2/Daam2/Madd/Rab3gap1/C2cd2l/Shank2/Tmem198/Rell2/Csnk1g1/Slc24a2/Tnr/Shisa7/Gpr158/Map2k7/Gpc3/Rapgef2/Plxnb1/Slc8a2/Tspan14/Dusp15/Wasf1/Zdhhc5/Hpx/Necab2/Lrp1/Tardbp/Spred1/Gpr37l1/Clstn3/Park7/Rims1/Rtn4/Rtn4r/P2ry12/Nrxn1/Synj2bp/Prkar1a/Clstn1/Mapk8ip2/Gucy1a1/Lgi1/Lancl2/Pin1/Sema7a/Dbn1/Macf1/Serinc3/Gabbr1/Mpp2/Tpbg/Plcb1/P2rx7/Mecp2	149
BP	GO:0000902	cell morphogenesis	140/697	301/1959	1.43259572031871e-05	0.000725068854365387	0.000621047940623663	Agrn/Ptprs/Ptprz1/Akap5/Farp1/Flot1/Numbl/Sema4d/Efnb3/Adam10/Ctnnd2/Cntnap1/Pip5k1c/Atp9a/Adcy1/Thy1/Sod1/Nefl/Itgb1/Fn1/Camk2a/Itpr1/Cntn1/Ncam1/Map1b/Ntrk2/Cnp/Bsg/Lama1/Nefh/Hexb/Gja1/Gna12/Gna13/Mt3/Camk2b/Kif5c/Grin1/Gpm6a/Fyn/Cxcl12/Syt2/Capzb/Cit/Fgd1/Efnb1/Efnb2/Ephb3/Actr2/Lpar1/Rac1/Ptn/Tuba1a/Plxna1/Plxna3/Nptn/Nrp1/Cacna1a/Vldlr/Egfr/Notch1/Ctnnb1/Epha4/Aplp1/Plxnd1/Prag1/Islr2/Cttn/Lama2/Arhgef2/Lamb2/Cntn2/Bcan/Alcam/Dlg4/Sema5a/Epha6/Rgma/Tiam2/Cspg5/Cyfip1/Plppr4/Robo2/Map6/Plxna4/Arhgap33/Adgrb3/Rap2a/Slitrk4/Nfasc/Nrcam/Dlg1/Cdc42se2/Cdc42se1/Rpl24/Kirrel3/Tnr/Lrrc4c/Rapgef2/Ngef/Plxnb1/Itpka/Dock7/Ntng1/Wasf1/Cadm1/Srgap2/Lrp1/Clstn3/Actr3/Rims1/Rtn4/Rtn4r/Cntnap2/Nrxn1/Rpl4/Tubb3/Mapk8ip2/Lgi1/Nectin1/Sema7a/Srcin1/Plec/Dbn1/Macf1/Add1/Map1a/Plxnc1/Atp2b2/Celsr2/Uchl1/Coro1c/Dmtn/Epb41l3/Tpbg/Twf2/Cpne6/P2rx7/Rasal1/Mecp2	140
BP	GO:0010720	positive regulation of cell development	62/697	114/1959	1.82636447322154e-05	0.000905876778717883	0.000775916527781277	Cd101/Ptprz1/Akap5/Bin1/Numbl/Sema4d/Notch2/Hap1/Gfap/Nefl/Itgb1/Fn1/Map1b/Ntrk2/Gja1/Camk2b/Cxcl12/Ncan/Ripk2/Actr2/Ptn/Gnas/Plxna1/Plxna3/Nptn/Nrp1/Rgs14/Egfr/Notch1/Ctnnb1/Epha4/Plxnd1/Grm5/Islr2/Bcan/Vcan/Dlg4/Sema5a/Tiam2/Cyfip1/Robo2/Map6/Plxna4/Hapln4/Gjc2/Synj1/Plxnb1/Itpka/Sirt2/Lrp1/Actr3/Rtn4/Rpl4/Tesc/Sema7a/Dbn1/Macf1/Add1/Plxnc1/Atp11c/Twf2/Mecp2	62
BP	GO:0030900	forebrain development	48/697	83/1959	1.99187783391351e-05	0.000968599417275589	0.000829640757241994	Ptprs/Scn2a/Numbl/Hap1/Ncam1/Atp1b2/Ntrk2/Gnaq/Grin1/Fyn/Cxcl12/Htt/Slc1a2/Ephb3/Rac1/Tuba1a/Plxna1/Plxna3/Nrp1/Egfr/Notch1/Ctnnb1/Aplp1/Xrcc1/Slc6a3/Bcan/Sema5a/Agtpbp1/Dclk2/Rtn4rl2/Robo2/Plxna4/Rab3gap1/Dmxl2/Kirrel3/Tnr/Rapgef2/Dock7/Crtac1/Srgap2/Rtn4/Rtn4r/P2ry12/Cntnap2/Tsc1/Sema7a/Coro1c/Plcb1	48
BP	GO:1901888	regulation of cell junction assembly	47/697	81/1959	2.16140706860793e-05	0.00103082490964378	0.000882939162844292	Agrn/Ptprs/Farp1/Flot1/Numbl/Sema4d/Efnb3/Thy1/Lrrc4b/Ntrk2/Gja1/Grin1/Gpm6b/Ephb3/Mdga2/Rap1a/Rac1/Nrp1/Ctnnb1/Adgrb1/Icam5/Il1rap/Dlg4/Nlgn2/Adgrl1/Adgrl3/Lrfn4/Negr1/Amigo2/Adgrb3/Rap2a/Slitrk4/Lrfn5/Rapgef2/Lrp1/Clstn3/Actr3/Cntnap2/Nrxn1/Tsc1/Clstn1/Nectin1/Srcin1/Macf1/Coro1c/Dmtn/Tpbg	47
BP	GO:0007626	locomotory behavior	46/697	79/1959	2.34215454853779e-05	0.00109595156233467	0.000938722518162714	Ckap5/Scn1a/Efnb3/Npc1/Strn/Sod1/Cntn1/Cnp/Gnao1/Hexb/Grin2a/Grin1/Cxcl12/Htt/Gad1/Ppp3cb/Snap25/Tuba1a/Cacna1a/Epha4/Grm5/Zdhhc8/Ppp1r1b/Astn1/Cacna1e/Slc6a3/Dlg4/Agtpbp1/Git1/Nlgn2/Atp1a3/Adgrl3/Negr1/Shank2/Lsamp/Olfm2/Tnr/Park7/Cntnap2/Tsc1/Uchl3/Dbn1/Atp2b2/Uchl1/Adam22/Mecp2	46
BP	GO:0009966	regulation of signal transduction	196/697	447/1959	2.42559808011604e-05	0.00111397837753477	0.00095416314340627	Ptprs/Frrs1l/Dlgap4/Gnai1/Otud7b/Akap5/Gsg1l/Nrxn2/Flot1/Sema4d/Map3k5/Notch2/Adam10/Npc1/Hap1/Myadm/Ctnnd2/Rgs9/Fhl2/Sorl1/Cacng2/Thy1/Lamc1/Ctsl/Sod1/Gnai2/Itgb1/Fn1/Gpx1/Camk2a/Itpr1/Ncam1/Calr/Insr/Ntrk2/Gapdh/Eno1/Ppia/Ctsd/Lama1/Gnaq/Cat/Gna12/Rasgrf1/Mt3/Camk2b/Ctnnd1/Grin2a/Grin1/Cd81/Fyn/Cxcl12/Abca1/Htt/Itgav/Rph3a/Map2k4/Ppp3cb/Cit/Pcbp4/Actn4/Ripk2/Lpar1/Rpl23/Rap1a/Rac1/Gnas/Rps12/Prkcb/Ranbp9/Ntsr2/Rasgrf2/Irs2/Nptn/Nrp1/Rgs14/Sirpa/Grin2b/Egfr/Notch1/Ctnnb1/Epha4/Aplp1/Igfbp5/Grm2/Iqsec3/Arfgef3/Shisa6/Agap2/Slc30a10/Grm5/Vwc2l/Prag1/Kctd16/Cttn/Adora1/Lama2/Traf3/Arhgef2/Vdac2/Adam9/Prdx2/Lamb2/Cd55/Glg1/Dlg4/Ddx3x/Sema5a/Sh3gl1/Ccn3/Grm4/Git1/Nlgn2/Lemd2/Gpsm1/Slc39a10/Rgma/Camk2d/Atp2b4/Kctd12/Ube2o/Mtch2/Cyfip1/Robo2/Tafa1/Phf24/Daam2/Madd/Pip4k2b/Cnksr2/Shank2/Rap2a/Dlg1/Tmem198/Cdc42se2/Cdc42se1/Dlgap2/Rgs7bp/Rell2/Prkaa2/Csnk1g1/Rgs8/Shisa7/Gpr158/Amer2/Map2k7/Gpc3/Rapgef2/Plxnb1/Ly6g6e/Slc8a2/Tspan14/Iqsec1/Cadm4/Dusp15/Wasf1/Cadm1/Sirt2/Zdhhc5/Zfand2b/Hpx/Rnf126/Necab2/Lrp1/Pde2a/Spred1/Gpr37l1/Park7/Rims1/Rtn4/Rtn4r/P2ry12/Nrxn1/Shisa9/Armc10/Dlgap1/Synj2bp/Tsc1/Mapk8ip2/Gucy1a1/Lancl2/Pin1/Sema7a/Dbn1/Macf1/Ndrg2/Pclo/Gpc1/Serinc3/Fbxl17/Uchl1/Htra1/Tpbg/Plcb1/P2rx7/Rasal1	196
BP	GO:0009653	anatomical structure morphogenesis	202/697	463/1959	2.57616432373239e-05	0.00115700623551201	0.00099101807439017	Ckap5/Agrn/Ptprs/Ptprz1/Akap5/Farp1/Dld/Flot1/Numbl/Sema4d/Efnb3/Notch2/Adam10/Myadm/Ctnnd2/Cntnap1/Pip5k1c/Atp9a/Fhl2/Adcy1/Thy1/Lamc1/Ctsl/Cfh/Sod1/Nefl/Itgb1/Fn1/Gpx1/Camk2a/Itpr1/Cntn1/Ncam1/Map1b/Glul/Insr/Ntrk2/Cnp/Bsg/Lama1/Nefh/Hexb/Gnaq/Cst3/Gja1/Gna12/Gna13/Mt3/Camk2b/Kif5c/Vcam1/Ctnnd1/Grin1/Cd81/Gpm6a/Fyn/Cxcl12/Htt/Itgav/Syt2/Capzb/Ppp3cb/Cit/Ndufs6/Fgd1/Efnb1/Efnb2/Ephb3/Actr2/Lpar1/Rhob/Rap1a/Rac1/Olfm3/Ptn/Gnas/Kcna2/Tuba1a/Prkcb/Dlg3/Plxna1/Plxna3/Ext2/Nptn/Csrp1/Nrp1/Cacna1a/Gfra1/Vldlr/Egfr/Notch1/Ctnnb1/Epha4/Aplp1/Hspg2/Igfbp5/Itgb8/Marchf5/Exoc5/Plxnd1/Adgrb1/Prag1/Islr2/Xrcc1/Cttn/Lama2/Arhgef2/Adam9/Lamb2/Slc6a3/Cntn2/Bcan/Alcam/Glg1/Dlg4/Sema5a/Trim28/Epha6/Agtpbp1/Ccn3/Thsd7a/Lemd2/Nrxn3/Ahdc1/Rgma/Atp2b4/Sdk2/Tiam2/Cspg5/Mtch2/Cyfip1/Plppr4/Robo2/Map6/Plxna4/Rab3gap1/Arhgap33/Tnc/Astn2/Adgrb3/Rap2a/Slitrk4/Nfasc/Nrcam/Dlg1/Cdc42se2/Cdc42se1/Slc17a6/Rpl24/Kirrel3/Tnr/Lrrc4c/Gpc3/Rapgef2/Ngef/Plxnb1/Ahi1/Itpka/Dock7/Ntng1/Wasf1/Cadm1/Srgap2/Lrp1/Spred1/Clstn3/Actr3/Rims1/Rtn4/Rtn4r/Cntnap2/Nrxn1/Synj2bp/Rpl4/Prkar1a/Nebl/Tsc1/Tubb3/Mapk8ip2/Lgi1/Nectin1/Sema7a/Srcin1/Plec/Dbn1/Macf1/Add1/Map1a/Plxnc1/Gpc1/Atp2b2/Celsr2/Uchl1/Coro1c/Dmtn/Epb41l3/Tpbg/Twf2/Cpne6/P2rx7/Rasal1/Mecp2	202
BP	GO:0048667	cell morphogenesis involved in neuron differentiation	103/697	212/1959	2.6125947253497e-05	0.00115700623551201	0.00099101807439017	Agrn/Ptprs/Ptprz1/Akap5/Farp1/Flot1/Numbl/Sema4d/Efnb3/Adam10/Ctnnd2/Cntnap1/Pip5k1c/Adcy1/Thy1/Sod1/Nefl/Itgb1/Fn1/Camk2a/Cntn1/Ncam1/Map1b/Ntrk2/Cnp/Bsg/Lama1/Nefh/Mt3/Camk2b/Kif5c/Grin1/Fyn/Cxcl12/Cit/Efnb1/Efnb2/Ephb3/Actr2/Rac1/Ptn/Plxna1/Plxna3/Nptn/Nrp1/Cacna1a/Vldlr/Notch1/Epha4/Aplp1/Plxnd1/Islr2/Cttn/Lama2/Lamb2/Cntn2/Alcam/Dlg4/Sema5a/Epha6/Rgma/Tiam2/Cyfip1/Plppr4/Robo2/Map6/Plxna4/Arhgap33/Adgrb3/Rap2a/Slitrk4/Nfasc/Nrcam/Rpl24/Tnr/Lrrc4c/Rapgef2/Ngef/Plxnb1/Itpka/Dock7/Ntng1/Lrp1/Actr3/Rtn4/Rtn4r/Cntnap2/Rpl4/Tubb3/Mapk8ip2/Lgi1/Nectin1/Sema7a/Srcin1/Dbn1/Macf1/Map1a/Plxnc1/Atp2b2/Celsr2/Uchl1/Tpbg/Twf2	103
BP	GO:0045597	positive regulation of cell differentiation	80/697	157/1959	2.77653667575767e-05	0.00120803700980334	0.00103472779532391	Cd101/Ptprz1/Akap5/Bin1/Numbl/Sema4d/Map3k5/Notch2/Hap1/Lamc1/Gfap/Nefl/Itgb1/Fn1/Map1b/Ntrk2/Lama1/Gja1/Camk2b/Cxcl12/Efnb2/Ncan/Ripk2/Actr2/Rap1a/Ptn/Gnas/Plxna1/Plxna3/Nptn/Nrp1/Rgs14/Egfr/Notch1/Ctnnb1/Epha4/Plxnd1/Grm5/Vwc2l/Islr2/Lama2/Arhgef2/Lamb2/Bcan/Vcan/Dlg4/Sema5a/Tiam2/Mtch2/Cyfip1/Robo2/Map6/Plxna4/Hapln4/Olfm2/Gjc2/Synj1/Rapgef2/Plxnb1/Ahi1/Itpka/Sirt2/Lrp1/Brinp1/Actr3/Rtn4/Rpl4/Uchl3/Tesc/Pin1/Sema7a/Dbn1/Macf1/Add1/Plxnc1/Gpc1/Atp11c/Twf2/Plcb1/Mecp2	80
BP	GO:0007613	memory	27/697	40/1959	3.35146071724676e-05	0.00141641015786353	0.00121320700278803	Scn2a/Adcy1/Ntrk2/Gria1/Grin2a/Grin1/Cnr1/Snap25/Ptn/Tuba1a/Rgs14/Grin2b/Slc17a7/Ppp1r1b/Grm7/Crtc1/Atp1a3/Tafa2/Shank2/Slc24a2/Shisa7/Slc8a2/Brinp1/Atad1/Map1a/Plcb1/Mecp2	27
BP	GO:0050793	regulation of developmental process	183/697	415/1959	3.36968545620759e-05	0.00141641015786353	0.00121320700278803	Agrn/Cd101/Ptprs/Ptprz1/Akap5/Rpl3l/Chadl/Atp2b1/Bin1/Dpysl2/Flot1/Numbl/Sema4d/Map3k5/Efnb3/Notch2/Adam10/Hap1/Cntnap1/Sorl1/Thy1/Lamc1/Gfap/Sod1/Nefl/Itgb1/Lrrc4b/Fn1/Ncam1/Calr/Map1b/Glul/Insr/Ntrk2/Lama1/Hexb/Gna11/Gnaq/Cst3/Gja1/Gna12/Gna13/Mt3/Camk2b/Grin1/Gpm6b/Fyn/Cxcl12/Itgav/Syt2/Capzb/Cit/Fgd1/Efnb2/Ephb3/Ncan/Ripk2/Actr2/Lpar1/Rhob/Rap1a/Rac1/Ptn/Gnas/Prkcb/Plxna1/Plxna3/Nptn/Nrp1/Cacna1a/Rgs14/Cxadr/Vldlr/Egfr/Notch1/Ctnnb1/Epha4/Igfbp5/Itgb8/Marchf5/Plxnd1/Adgrb1/Agap2/Grm5/Ddx17/Vwc2l/Prag1/Islr2/Cttn/Lama2/Arhgef2/Adam9/Prdx2/Lamb2/Slc6a3/Bcan/Glg1/Il1rap/Vcan/Dlg4/Sema5a/Ccn3/Crtc1/Prex1/Nlgn2/Megf10/Rgma/Sort1/Atp2b4/Tiam2/Mtch2/Cyfip1/Robo2/Map6/Adgrl1/Adgrl3/Daam2/Plxna4/Hapln4/Arhgap33/Amigo2/Adgrb3/Rap2a/Slitrk4/Dlg1/Cdc42se2/Cdc42se1/Olfm2/Gjc2/Tnr/Lrrc4c/Gpc3/Synj1/Rapgef2/Ngef/Plxnb1/Ahi1/Itpka/Dock7/Ntng1/Dusp15/Sgip1/Sirt2/Mark1/Lrp1/Brinp1/Spred1/Gpr37l1/Clstn3/Actr3/Rims1/Rtn4/Rtn4r/P2ry12/Nrxn1/Prxl2a/Lingo1/Synj2bp/Rpl4/Clstn1/Uchl3/Tesc/Pin1/Sema7a/Srcin1/Dbn1/Macf1/Add1/Plxnc1/Gpc1/Atp11c/Atrn/Coro1c/Cxcl14/Dmtn/Epb41l3/Tpbg/Twf2/Cpne6/Plcb1/P2rx7/Rasal1/Mecp2	183
BP	GO:0010975	regulation of neuron projection development	90/697	182/1959	3.8624120067541e-05	0.00159646362945836	0.00136742937361926	Agrn/Ptprs/Ptprz1/Akap5/Dpysl2/Numbl/Sema4d/Efnb3/Adam10/Hap1/Thy1/Gfap/Nefl/Itgb1/Fn1/Itpr1/Cntn1/Atp1b2/Map1b/Ntrk2/Ap2a1/Mt3/Camk2b/Grin1/Fyn/Cxcl12/Cnr1/Cit/Efnb2/Ephb3/Cd38/Snap25/Actr2/Lpar1/Rap1a/Ptn/Plxna1/Plxna3/Nptn/Nrp1/Cacna1a/Vldlr/Epha4/Plxnd1/Prag1/Islr2/Dlg4/Dpysl3/Sema5a/Spock1/Crtc1/Prex1/Rgma/Tiam2/Rtn4rl2/Cyfip1/Robo2/Map6/Lrrc7/Plxna4/Arhgap33/Negr1/Adgrb3/Rap2a/Nrcam/Tnr/Lrrc4c/Rapgef2/Ngef/Plxnb1/Ahi1/Itpka/Ntng1/Mark1/Acsl6/Lrp1/Camk2g/Actr3/Rtn4/Rtn4r/Ntm/Nrxn1/Rpl4/Tsc1/Sema7a/Srcin1/Dbn1/Macf1/Plxnc1/Twf2	90
BP	GO:0050769	positive regulation of neurogenesis	54/697	98/1959	4.02289486930514e-05	0.0016355375862093	0.00140089764387537	Ptprz1/Akap5/Bin1/Numbl/Sema4d/Notch2/Hap1/Gfap/Nefl/Itgb1/Fn1/Map1b/Ntrk2/Camk2b/Cxcl12/Ncan/Actr2/Ptn/Plxna1/Plxna3/Nptn/Nrp1/Rgs14/Egfr/Notch1/Ctnnb1/Epha4/Plxnd1/Grm5/Islr2/Bcan/Vcan/Dlg4/Sema5a/Tiam2/Cyfip1/Robo2/Map6/Plxna4/Hapln4/Gjc2/Synj1/Plxnb1/Itpka/Lrp1/Actr3/Rtn4/Rpl4/Sema7a/Dbn1/Macf1/Plxnc1/Twf2/Mecp2	54
BP	GO:0007409	axonogenesis	79/697	156/1959	4.17993924617649e-05	0.0016719756984706	0.00143210821711106	Agrn/Ptprs/Ptprz1/Flot1/Numbl/Sema4d/Efnb3/Cntnap1/Pip5k1c/Adcy1/Thy1/Nefl/Itgb1/Fn1/Cntn1/Ncam1/Map1b/Ntrk2/Cnp/Bsg/Lama1/Nefh/Mt3/Kif5c/Grin1/Cxcl12/Efnb1/Efnb2/Ephb3/Rac1/Plxna1/Plxna3/Nptn/Nrp1/Cacna1a/Notch1/Epha4/Aplp1/Plxnd1/Islr2/Cttn/Lama2/Lamb2/Cntn2/Alcam/Sema5a/Epha6/Rgma/Tiam2/Cyfip1/Plppr4/Robo2/Map6/Plxna4/Slitrk4/Nfasc/Nrcam/Rpl24/Tnr/Lrrc4c/Plxnb1/Dock7/Ntng1/Lrp1/Actr3/Rtn4/Rtn4r/Cntnap2/Rpl4/Tubb3/Lgi1/Nectin1/Sema7a/Dbn1/Macf1/Map1a/Plxnc1/Uchl1/Twf2	79
BP	GO:0003008	system process	153/697	340/1959	5.13820052138405e-05	0.00202265671317975	0.00173247930695957	Ckap5/Scn1a/Agrn/Scn2a/Dlgap4/Ptprz1/Nrxn2/Atp2b1/Cacna2d1/Bin1/Akap1/Dctn1/Npc1/Slc1a4/Ctnnd2/Rgs9/Cntnap1/Adcy1/Cacng2/Cfh/Sod1/Nefl/Gnai2/Itgb1/Gpx1/Itpr1/Ncam1/Atp1b1/Ntrk2/Slc4a3/Eno1/Gnao1/Hexb/Gna11/Gnaq/Gja1/Gria1/Gna12/Gna13/Camk2b/Sstr2/Grin2a/Grin1/Fyn/Cxcl12/Htt/Grm8/Cnr1/Map2k4/Ndufs6/Cd38/Pmch/Snap25/Rac1/Ptn/Gnas/Kcna2/Tuba1a/Ext2/Nptn/Cacna1a/Rgs14/Cxadr/Grin2b/Egfr/Notch1/Igfbp5/Slc17a7/Shisa6/Sorbs2/Grm5/Scn2b/Slc5a6/Xrcc1/Cttn/Myl6/Adora1/Ppp1r1b/Vdac3/Cacna1e/Lamb2/Slc6a3/Dlg4/Sema5a/Sh3gl1/Agtpbp1/Ccn3/Grm7/Crtc1/Grm4/Git1/Nlgn2/Nrxn3/Camk2d/Atp1a3/Atp2b4/Scn4b/Cyfip1/Tafa2/Phf24/Madd/Rab3gap1/Shank2/Adgrb3/Nfasc/Nrcam/Dlg1/Aars1/Dlgap2/Olfm2/Dmxl2/Slc24a2/Tnr/Shisa7/Gpr158/Ank2/Synpo/Gnal/Synj1/Slc8a2/Kcnc4/Rnpep/Adcy3/Ncald/Lrp1/Brinp1/Pde2a/Camk2g/Gpr37l1/Clstn3/Rims1/Cntnap2/Nrxn1/Shisa9/Dlgap1/Atad1/Tsc1/Mapk8ip2/Gucy1a1/Pin1/Plec/Dbn1/Map1a/Grm3/Pclo/Atp2b2/Uchl1/Mpp2/Tpbg/Plcb1/P2rx7/Fxyd1/Mecp2	153
BP	GO:0007417	central nervous system development	95/697	196/1959	6.37474661257715e-05	0.00247021431237364	0.0021158287276613	Ckap5/Ptprs/Scn2a/Ptprz1/Bin1/Dctn1/Numbl/Hap1/Cntnap1/Gfap/Itgb1/Cntn1/Ncam1/Atp1b2/Ntrk2/Cnp/Gnaq/Cers1/Grin1/Gpm6b/Fyn/Cxcl12/Htt/Slc1a2/Ephb3/Ncan/Plp1/Rac1/Ptn/Tuba1a/Plxna1/Plxna3/Irs2/Nrp1/Cacna1a/Vldlr/Egfr/Notch1/Ctnnb1/Epha4/Aplp1/Hspg2/Xrcc1/Lamb2/Slc6a3/Cntn2/Bcan/Vcan/Sema5a/Spock1/Agtpbp1/Git1/Dclk2/Rtn4rl2/Robo2/Daam2/Plxna4/Rab3gap1/Hapln4/Aatk/Amigo2/Nfasc/Nrcam/Aars1/Dmxl2/Kirrel3/Aldh5a1/Tnr/Gpr158/Rapgef2/Dock7/Dusp15/Crtac1/Sirt2/Srgap2/Lrp1/Brinp1/Tspan2/Gpr37l1/Actr3/Rtn4/Rtn4r/P2ry12/Cntnap2/Nrxn1/Lingo1/Tsc1/Rtn3/Sema7a/Atp2b2/Celsr2/Atrn/Coro1c/Plcb1/Mecp2	95
BP	GO:0051963	regulation of synapse assembly	33/697	54/1959	9.45243895263622e-05	0.00360646901577505	0.00308907235731496	Agrn/Ptprs/Farp1/Numbl/Sema4d/Efnb3/Lrrc4b/Ntrk2/Grin1/Ephb3/Mdga2/Ctnnb1/Adgrb1/Icam5/Il1rap/Dlg4/Nlgn2/Adgrl1/Adgrl3/Lrfn4/Negr1/Amigo2/Adgrb3/Rap2a/Slitrk4/Lrfn5/Clstn3/Actr3/Nrxn1/Clstn1/Nectin1/Srcin1/Tpbg	33
BP	GO:0007186	G protein-coupled receptor signaling pathway	68/697	133/1959	0.000102358527031731	0.00378879323938347	0.00324523971013406	Grik3/Gnai1/Akap5/Rgs9/Sorl1/Adcy1/Gnai2/Itgb1/Camk2a/Itpr1/Insr/Gnao1/Gna11/Gnaq/Gna12/Gna13/Camk2b/Sstr2/Chrm4/Abca1/Grm8/Cnr1/Adcy9/Pmch/Lpar1/Rac1/Gnas/Prkcb/Ntsr2/Rgs14/Aplp1/Grm2/Adgrb1/Grm5/Kctd16/Adora1/Grm7/Grm4/Git1/Prex1/Gpsm1/Dgkb/Sort1/Atp2b4/Dagla/Kctd12/Plppr4/Phf24/Adgrl1/Adgrl3/Adgrb3/Rgs7bp/Rgs8/Gpr158/Gnal/Rapgef2/Ly6g6e/Adcy3/Necab2/Lrp1/Pde2a/Gpr37l1/P2ry12/Prkar1a/Grm3/Celsr2/Gabbr1/Plcb1	68
BP	GO:0007420	brain development	68/697	133/1959	0.000102358527031731	0.00378879323938347	0.00324523971013406	Ptprs/Scn2a/Numbl/Hap1/Itgb1/Cntn1/Ncam1/Atp1b2/Ntrk2/Gnaq/Cers1/Grin1/Fyn/Cxcl12/Htt/Slc1a2/Ephb3/Rac1/Tuba1a/Plxna1/Plxna3/Irs2/Nrp1/Cacna1a/Egfr/Notch1/Ctnnb1/Aplp1/Hspg2/Xrcc1/Slc6a3/Cntn2/Bcan/Sema5a/Agtpbp1/Git1/Dclk2/Rtn4rl2/Robo2/Plxna4/Rab3gap1/Aatk/Amigo2/Nfasc/Aars1/Dmxl2/Kirrel3/Tnr/Gpr158/Rapgef2/Dock7/Crtac1/Srgap2/Gpr37l1/Rtn4/Rtn4r/P2ry12/Cntnap2/Nrxn1/Tsc1/Rtn3/Sema7a/Atp2b2/Celsr2/Atrn/Coro1c/Plcb1/Mecp2	68
BP	GO:0001934	positive regulation of protein phosphorylation	55/697	103/1959	0.000109810459906036	0.00400485206716131	0.00343030198282323	Agrn/Ptprz1/Akap5/Flot1/Sema4d/Map3k5/Notch2/Itgb1/Cntn1/Insr/Ntrk2/Ppia/Mt3/Ctnnd1/Fyn/Map2k4/Ripk2/Tnks1bp1/Rap2b/Rap1a/Rac1/Gnas/Dlg3/Nptn/Nrp1/Gfra1/Vldlr/Egfr/Epha4/Agap2/Grm5/Adora1/Arhgef2/Adam9/Dlg4/Ddx3x/Rgma/Mapre3/Atp2b4/Rap2a/Dlg1/Tspan9/Camkk2/Map2k7/Rapgef2/Slc8a2/Dock7/Slco3a1/Hpx/Park7/Nrxn1/Pin1/Sema7a/Srcin1/P2rx7	55
